iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
7809,27.56,21.1943,186.3239,59.3464,0.5617,1.0e-04,,,3.5
7810,26.93,20.6851,207.3262,60.1172,0.5698,1.0e-04,27.39,0.39,3.5
7811,26.99,20.7397,174.1933,57.9219,0.5684,1.0e-04,,,3.6
7812,25.65,19.5493,203.2972,59.1108,0.5547,1.0e-04,,,3.5
7813,27.22,20.8989,183.5847,67.0495,0.5689,1.0e-04,,,3.6
7814,27.38,20.9521,196.5156,67.4115,0.5655,1.0e-04,,,3.5
7815,28.44,21.8506,226.6545,68.7725,0.5594,1.0e-04,,,3.5
7816,27.27,20.8037,188.6239,66.2266,0.5685,1.0e-04,,,3.5
7817,28.08,21.4653,206.1135,60.5925,0.5779,1.0e-04,,,3.5
7818,26.83,20.4604,213.8142,64.7255,0.5656,1.0e-04,,,3.5
7819,27.56,21.0786,192.8265,62.2474,0.5753,1.0e-04,,,3.5
7820,26.12,19.6528,211.4510,60.0652,0.5727,1.0e-04,27.50,0.48,6.2
7821,27.44,20.7583,191.3322,64.1042,0.5777,1.0e-04,,,5.1
7822,25.96,19.5977,204.4999,65.0299,0.5696,1.0e-04,,,3.5
7823,27.51,20.9175,179.8410,56.5990,0.5803,1.0e-04,,,3.5
7824,27.32,20.9131,194.3465,55.9740,0.5725,1.0e-04,,,3.5
7825,26.31,20.0361,195.9302,58.6087,0.5638,1.0e-04,,,3.5
7826,26.39,20.3428,190.9906,61.3777,0.5659,1.0e-04,,,3.5
7827,26.87,20.7969,214.8118,64.8804,0.5600,1.0e-04,,,6.1
7828,27.36,21.2129,191.3632,59.3880,0.5635,1.0e-04,,,6.5
7829,27.13,20.8491,197.1584,63.9818,0.5782,1.0e-04,,,3.6
7830,26.44,20.0376,201.1637,62.0190,0.5697,1.0e-04,27.54,0.38,3.5
7831,26.73,20.4971,205.7491,59.5571,0.5657,1.0e-04,,,3.5
7832,26.15,20.0767,196.6045,60.2391,0.5697,1.0e-04,,,3.5
7833,26.53,20.3208,173.9135,62.9375,0.5636,1.0e-04,,,3.6
7834,25.91,19.7798,179.9880,59.8750,0.5676,1.0e-04,,,5.3
7835,26.66,20.3857,179.0280,57.4565,0.5742,1.0e-04,,,3.5
7836,26.26,19.8857,180.4299,60.1033,0.5721,1.0e-04,,,3.5
7837,27.27,20.7046,162.6698,60.7917,0.5683,1.0e-04,,,3.5
7838,26.14,19.6948,188.5138,57.0027,0.5726,1.0e-04,,,6.0
7839,27.08,20.6465,169.5981,55.6771,0.5747,1.0e-04,,,3.5
7840,26.94,20.5425,170.1218,56.6536,0.5827,1.0e-04,27.88,0.41,3.5
7841,26.92,20.5488,177.1756,60.4453,0.5727,1.0e-04,,,3.5
7842,26.42,20.1948,202.8250,55.3179,0.5643,1.0e-04,,,5.1
7843,28.38,21.9380,174.9261,56.8800,0.5711,1.0e-04,,,3.5
7844,26.12,20.0342,162.7012,56.0815,0.5548,1.0e-04,,,6.0
7845,26.77,20.6323,178.0622,53.8750,0.5634,1.0e-04,,,3.5
7846,26.85,20.5815,172.2677,57.1114,0.5582,1.0e-04,,,3.5
7847,28.10,21.8809,159.4543,59.7850,0.5519,1.0e-04,,,3.6
7848,28.35,21.9888,177.7536,60.7225,0.5655,1.0e-04,,,3.6
7849,28.43,22.0283,177.8877,60.1825,0.5539,1.0e-04,,,3.6
7850,27.31,20.9194,193.0256,60.1615,0.5610,1.0e-04,27.66,0.43,3.6
7851,27.44,20.8667,178.5151,59.2839,0.5647,1.0e-04,,,3.6
7852,27.00,20.5752,156.0478,57.1250,0.5696,1.0e-04,,,3.6
7853,26.88,20.4780,172.3790,56.8125,0.5662,1.0e-04,,,6.3
7854,27.12,20.6494,181.3429,57.6771,0.5590,1.0e-04,,,3.5
7855,27.81,21.3657,183.7603,62.1615,0.5608,1.0e-04,,,3.5
7856,27.83,21.1738,185.7318,67.1458,0.5638,1.0e-04,,,3.5
7857,26.34,19.6938,157.2176,58.2228,0.5719,1.0e-04,,,5.2
7858,27.64,20.9844,170.1219,61.3359,0.5705,1.0e-04,,,3.5
7859,28.19,21.5889,157.4013,60.5100,0.5656,1.0e-04,,,3.5
7860,26.88,20.3442,199.9774,62.8967,0.5664,1.0e-04,28.05,0.44,3.5
7861,27.09,20.5352,167.1989,59.7630,0.5759,1.0e-04,,,3.5
7862,28.07,21.2202,191.3690,63.0575,0.5639,1.0e-04,,,3.5
7863,26.85,20.1836,213.2225,59.9620,0.5652,1.0e-04,,,3.5
7864,28.08,21.2637,186.8666,64.6100,0.5617,1.0e-04,,,3.5
7865,28.05,21.0596,183.2572,60.6100,0.5677,1.0e-04,,,3.5
7866,28.25,21.2153,184.9075,61.3300,0.5694,1.0e-04,,,6.0
7867,27.74,20.6294,159.1247,62.1198,0.5701,1.0e-04,,,3.6
7868,27.43,20.4248,159.6913,61.1979,0.5650,1.0e-04,,,3.5
7869,27.46,20.7148,169.0854,56.6146,0.5747,1.0e-04,,,3.6
7870,27.35,20.7988,165.1940,60.6979,0.5720,1.0e-04,28.33,0.50,6.4
7871,27.01,20.4111,189.0761,61.3125,0.5720,1.0e-04,,,3.6
7872,27.28,20.6172,168.3668,61.4115,0.5750,1.0e-04,,,3.6
7873,27.04,20.4893,188.1313,62.7135,0.5727,1.0e-04,,,3.6
7874,26.23,19.8247,188.2245,58.5027,0.5737,1.0e-04,,,3.5
7875,26.20,19.6885,186.3920,61.5082,0.5734,1.0e-04,,,6.1
7876,27.38,20.8394,185.5243,64.3464,0.5668,1.0e-04,,,3.5
7877,28.59,21.7300,177.1232,63.4725,0.5740,1.0e-04,,,3.5
7878,26.43,19.9546,185.2215,61.3016,0.5726,1.0e-04,,,3.5
7879,27.55,20.8521,174.8790,61.1172,0.5739,1.0e-04,,,3.5
7880,27.71,21.0547,184.9718,58.6328,0.5709,1.0e-04,28.01,0.46,3.5
7881,27.42,20.8799,181.0487,64.3255,0.5704,1.0e-04,,,3.5
7882,28.49,21.9473,151.7970,59.3425,0.5673,1.0e-04,,,3.6
7883,27.30,20.8198,183.0748,64.7292,0.5730,1.0e-04,,,3.5
7884,26.03,19.5615,169.6318,59.9511,0.5757,1.0e-04,,,5.1
7885,27.31,20.9819,166.9567,58.2839,0.5629,1.0e-04,,,6.0
7886,28.28,21.8662,183.4415,61.9350,0.5680,1.0e-04,,,3.5
7887,26.65,20.3760,156.6628,58.2935,0.5685,1.0e-04,,,3.5
7888,26.63,20.2656,177.8639,63.6848,0.5769,1.0e-04,,,3.5
7889,26.76,20.5010,192.6199,59.6196,0.5704,1.0e-04,,,3.5
7890,28.13,21.6548,194.9742,66.2475,0.5669,1.0e-04,28.31,0.47,3.6
7891,25.92,19.5327,184.0188,58.7011,0.5747,1.0e-04,,,3.6
7892,27.80,21.2852,165.2604,58.8828,0.5752,1.0e-04,,,6.4
7893,27.45,21.0723,193.2459,59.9974,0.5579,1.0e-04,,,3.6
7894,27.68,21.4316,166.5690,60.6771,0.5703,1.0e-04,,,3.6
7895,26.74,20.5957,182.2992,58.9212,0.5567,1.0e-04,,,3.6
7896,26.64,20.3711,183.5306,58.7772,0.5683,1.0e-04,,,6.4
7897,27.42,21.2422,183.2363,61.0833,0.5639,1.0e-04,,,3.6
7898,25.77,19.5386,171.7520,57.5028,0.5698,1.0e-04,,,3.5
7899,27.69,21.1094,179.1594,64.4089,0.5765,1.0e-04,,,3.6
7900,27.54,20.9956,171.3501,61.8333,0.5721,1.0e-04,28.34,0.40,3.6
7901,25.21,19.0928,198.5467,60.2898,0.5689,1.0e-04,,,3.5
7902,26.68,20.6206,178.8491,57.2853,0.5558,1.0e-04,,,3.5
7903,26.41,20.1499,167.8478,60.8207,0.5521,1.0e-04,,,3.5
7904,27.25,20.9199,177.7686,57.5052,0.5606,1.0e-04,,,3.5
7905,27.27,21.0801,189.7395,62.0781,0.5532,1.0e-04,,,3.5
7906,25.91,19.9253,189.5844,58.7582,0.5617,1.0e-04,,,5.1
7907,27.64,21.3311,186.5728,61.4844,0.5643,1.0e-04,,,3.5
7908,27.14,20.5889,187.9554,60.1406,0.5621,1.0e-04,,,3.5
7909,27.54,21.2178,194.1754,59.1458,0.5594,1.0e-04,,,3.5
7910,26.95,20.7031,196.7752,59.2682,0.5566,1.0e-04,27.89,0.38,3.5
7911,27.32,20.9585,174.2719,56.1562,0.5592,1.0e-04,,,3.5
7912,26.75,20.3828,173.8088,57.4321,0.5676,1.0e-04,,,3.5
7913,27.34,21.0566,209.8289,58.6615,0.5576,1.0e-04,,,3.5
7914,27.99,21.2739,177.7823,60.6150,0.5646,1.0e-04,,,3.6
7915,27.02,20.4150,165.6143,57.6250,0.5750,1.0e-04,,,3.6
7916,25.96,19.7407,183.3697,60.8614,0.5679,1.0e-04,,,6.7
7917,26.70,20.3960,190.5272,59.6141,0.5470,1.0e-04,,,3.5
7918,26.03,19.7144,185.0042,57.8886,0.5713,1.0e-04,,,3.6
7919,28.24,21.7705,165.7355,61.1975,0.5613,1.0e-04,,,3.6
7920,26.75,20.1797,184.6463,57.6386,0.5743,1.0e-04,27.97,0.52,3.5
7921,28.65,21.7393,161.3194,58.2025,0.5725,1.0e-04,,,3.5
7922,27.84,21.3071,169.9702,60.9948,0.5692,1.0e-04,,,3.5
7923,26.83,20.3672,172.2730,59.9158,0.5749,1.0e-04,,,3.5
7924,27.94,21.3228,171.9698,60.0050,0.5768,1.0e-04,,,3.5
7925,26.16,19.9868,193.2558,60.8995,0.5688,1.0e-04,,,3.5
7926,27.07,20.5654,164.4615,59.3698,0.5694,1.0e-04,,,5.2
7927,26.39,20.0796,192.6111,60.5299,0.5664,1.0e-04,,,3.5
7928,26.40,20.1523,183.8304,56.3995,0.5703,1.0e-04,,,3.5
7929,27.46,21.1455,197.1502,65.4245,0.5686,1.0e-04,,,5.1
7930,24.99,19.0610,206.6311,53.9886,0.5575,1.0e-04,27.35,0.35,6.2
7931,25.86,19.7866,176.7189,56.0710,0.5558,1.0e-04,,,3.5
7932,26.58,20.3511,155.6901,58.0054,0.5670,1.0e-04,,,3.5
7933,26.69,20.3589,164.8526,57.3342,0.5724,1.0e-04,,,3.5
7934,25.71,19.4131,166.9588,54.7528,0.5742,1.0e-04,,,3.5
7935,27.50,21.0332,168.4342,60.1432,0.5663,1.0e-04,,,3.6
7936,26.06,19.8696,171.1227,55.5788,0.5585,1.0e-04,,,3.6
7937,26.56,20.4507,160.1474,55.4837,0.5654,1.0e-04,,,5.4
7938,26.94,20.6357,152.4745,55.4557,0.5702,1.0e-04,,,5.3
7939,28.37,21.9805,164.6640,57.0350,0.5609,1.0e-04,,,3.6
7940,26.94,20.7939,168.5558,57.8438,0.5608,1.0e-04,27.45,0.37,3.5
7941,27.46,21.1899,204.2229,60.5729,0.5513,1.0e-04,,,3.6
7942,27.50,21.2168,185.4013,59.2917,0.5547,1.0e-04,,,3.6
7943,26.85,20.6929,173.9994,61.4402,0.5557,1.0e-04,,,6.1
7944,26.83,20.5327,155.7583,62.0435,0.5756,1.0e-04,,,3.5
7945,27.17,20.7710,172.2217,58.2057,0.5646,1.0e-04,,,3.5
7946,28.48,21.8647,170.9423,56.4950,0.5712,1.0e-04,,,3.6
7947,28.42,21.7925,154.1180,57.6375,0.5715,1.0e-04,,,3.5
7948,27.26,20.6338,165.3036,60.0755,0.5654,1.0e-04,,,3.5
7949,26.16,19.5742,176.1234,59.2853,0.5739,1.0e-04,,,6.1
7950,27.99,21.0391,145.6931,59.3725,0.5750,1.0e-04,27.58,0.54,3.6
7951,26.12,19.4727,180.4044,57.6087,0.5659,1.0e-04,,,3.5
7952,28.15,21.0957,157.3929,56.7925,0.5728,1.0e-04,,,3.6
7953,27.51,20.6284,187.2047,59.6953,0.5700,1.0e-04,,,3.5
7954,26.39,19.7026,150.4631,57.2527,0.5782,1.0e-04,,,3.5
7955,25.81,19.2178,167.4041,57.8494,0.5712,1.0e-04,,,3.5
7956,26.96,20.3506,155.9816,54.3594,0.5740,1.0e-04,,,6.3
7957,27.62,20.9365,170.4255,60.0859,0.5675,1.0e-04,,,6.1
7958,26.38,20.0762,168.6800,58.5272,0.5715,1.0e-04,,,3.6
7959,26.43,20.0693,179.8133,62.3859,0.5736,1.0e-04,,,3.6
7960,26.61,20.1616,175.8122,64.1739,0.5651,1.0e-04,27.40,0.45,3.6
7961,27.28,20.7910,169.6886,63.8906,0.5700,1.0e-04,,,3.6
7962,26.81,20.4180,192.8156,63.4402,0.5683,1.0e-04,,,3.5
7963,27.07,20.4434,183.9298,62.7604,0.5751,1.0e-04,,,3.5
7964,28.11,21.2744,175.9137,61.7400,0.5733,1.0e-04,,,3.5
7965,26.95,20.2109,201.4820,62.4844,0.5730,1.0e-04,,,6.3
7966,27.24,20.4624,191.3668,60.9349,0.5723,1.0e-04,,,3.5
7967,27.02,20.2339,182.6620,60.2865,0.5761,1.0e-04,,,3.5
7968,27.43,20.7632,154.1904,63.7552,0.5773,1.0e-04,,,3.5
7969,26.90,20.2842,178.0690,59.7604,0.5721,1.0e-04,,,3.5
7970,27.10,20.4253,176.3065,60.2292,0.5691,1.0e-04,27.70,0.50,3.6
7971,27.35,20.7056,187.1077,62.9062,0.5724,1.0e-04,,,3.5
7972,27.04,20.4175,177.1448,58.7786,0.5723,1.0e-04,,,5.2
7973,27.20,20.7295,182.5624,62.7734,0.5758,1.0e-04,,,3.6
7974,28.12,21.5986,200.8614,63.2150,0.5716,1.0e-04,,,6.0
7975,26.78,20.2183,194.8701,60.6332,0.5799,1.0e-04,,,3.5
7976,27.73,20.9570,175.7797,63.0964,0.5764,1.0e-04,,,3.5
7977,27.24,20.6055,170.8220,60.1536,0.5698,1.0e-04,,,3.5
7978,26.64,20.1274,177.3512,60.9158,0.5702,1.0e-04,,,3.5
7979,26.89,20.4238,164.5080,60.0072,0.5752,1.0e-04,,,3.6
7980,27.30,20.6646,167.5438,57.2344,0.5800,1.0e-04,27.08,0.50,6.1
7981,28.48,21.6274,169.7838,61.5300,0.5763,1.0e-04,,,5.3
7982,26.06,19.3428,167.1600,55.8859,0.5825,1.0e-04,,,6.1
7983,25.42,18.5757,178.9705,57.0909,0.5734,1.0e-04,,,3.5
7984,26.24,19.3247,160.5887,59.4457,0.5778,1.0e-04,,,3.5
7985,26.38,19.6748,168.3834,59.8261,0.5745,1.0e-04,,,3.5
7986,27.04,20.2451,161.6912,54.6302,0.5790,1.0e-04,,,3.6
7987,26.26,19.9043,155.2860,57.3451,0.5757,1.0e-04,,,3.6
7988,26.62,20.0986,147.1236,57.3641,0.5736,1.0e-04,,,3.6
7989,26.58,20.1494,154.2444,58.9674,0.5747,1.0e-04,,,3.5
7990,26.88,20.5830,160.8941,59.7908,0.5715,1.0e-04,27.40,0.40,3.5
7991,25.68,19.4873,170.2078,61.7415,0.5614,1.0e-04,,,3.5
7992,25.78,19.4136,171.5764,60.3778,0.5705,1.0e-04,,,3.5
7993,27.27,20.5713,167.4101,55.8750,0.5712,1.0e-04,,,3.6
7994,27.92,21.0249,151.7538,61.5469,0.5731,1.0e-04,,,3.5
7995,27.35,20.5659,185.1491,62.7474,0.5741,1.0e-04,,,3.5
7996,27.97,21.1523,172.8949,57.7775,0.5704,1.0e-04,,,3.6
7997,28.03,21.4326,179.6284,64.1525,0.5657,1.0e-04,,,3.5
7998,26.90,20.2871,179.3364,60.2065,0.5658,1.0e-04,,,3.5
7999,26.63,19.9907,171.5604,60.5652,0.5715,1.0e-04,,,3.5
8000,27.01,20.1543,176.3582,62.5964,0.5697,1.0e-04,27.61,0.61,5.1
8001,26.70,19.7515,183.2503,57.0272,0.5749,1.0e-04,,,6.1
8002,28.08,20.7622,177.0434,58.8875,0.5740,1.0e-04,,,3.6
8003,26.84,19.6582,185.7637,58.6766,0.5673,1.0e-04,,,3.5
8004,26.66,19.5273,168.9461,56.3533,0.5655,1.0e-04,,,3.5
8005,27.38,20.1104,157.8316,56.8672,0.5790,1.0e-04,,,3.6
8006,25.37,18.6934,177.9863,54.6051,0.5737,1.0e-04,,,3.5
8007,25.52,18.8330,171.1456,58.9688,0.5750,1.0e-04,,,3.5
8008,28.26,21.1279,156.9747,61.9225,0.5684,1.0e-04,,,3.6
8009,27.61,20.5122,168.5408,54.8932,0.5728,1.0e-04,,,6.4
8010,27.35,20.3330,161.8184,58.2240,0.5662,1.0e-04,27.61,0.56,3.6
8011,26.72,20.0581,162.6671,54.8478,0.5751,1.0e-04,,,3.6
8012,27.63,20.9927,172.0299,59.5781,0.5765,1.0e-04,,,3.5
8013,26.28,20.0840,169.5370,58.3859,0.5676,1.0e-04,,,3.5
8014,27.45,21.1016,153.9064,54.5391,0.5728,1.0e-04,,,3.5
8015,26.34,20.1108,154.4302,55.8696,0.5723,1.0e-04,,,3.5
8016,25.84,19.6533,160.7878,52.9801,0.5730,1.0e-04,,,3.5
8017,27.15,20.8560,179.9934,60.5130,0.5716,1.0e-04,,,3.5
8018,27.86,21.2769,145.9993,59.5651,0.5790,1.0e-04,,,3.5
8019,26.79,20.4014,174.5455,60.5353,0.5725,1.0e-04,,,3.5
8020,27.21,20.7515,196.9666,61.0312,0.5775,1.0e-04,27.15,0.37,3.5
8021,27.35,21.0698,188.4546,62.3255,0.5708,1.0e-04,,,6.0
8022,27.37,21.0928,181.8547,59.6719,0.5710,1.0e-04,,,3.5
8023,26.87,20.6001,179.2329,57.8641,0.5671,1.0e-04,,,3.5
8024,26.69,20.4849,202.5497,62.8886,0.5657,1.0e-04,,,3.5
8025,26.18,19.9951,183.6969,65.3777,0.5740,1.0e-04,,,3.5
8026,26.87,20.5039,183.0903,59.6033,0.5774,1.0e-04,,,6.1
8027,26.59,20.0693,188.8775,58.5299,0.5784,1.0e-04,,,5.4
8028,26.84,20.0581,189.9478,60.8696,0.5762,1.0e-04,,,3.6
8029,27.02,20.4297,179.8538,63.4323,0.5755,1.0e-04,,,3.6
8030,27.18,20.3403,168.5522,58.0156,0.5713,1.0e-04,27.97,0.53,3.6
8031,26.36,19.6699,177.9605,60.0109,0.5702,1.0e-04,,,3.5
8032,26.78,19.9556,167.0202,57.3451,0.5793,1.0e-04,,,6.2
8033,27.25,20.3945,169.4862,62.7526,0.5715,1.0e-04,,,3.5
8034,26.42,19.8169,167.3236,58.6141,0.5702,1.0e-04,,,3.6
8035,27.15,20.5190,153.4076,58.0104,0.5787,1.0e-04,,,3.5
8036,27.09,20.4536,181.7868,62.5547,0.5754,1.0e-04,,,3.5
8037,28.38,21.7451,151.3842,61.1550,0.5749,1.0e-04,,,3.6
8038,26.74,20.2407,160.3007,56.6739,0.5729,1.0e-04,,,3.5
8039,27.79,21.1763,166.4901,61.9896,0.5666,1.0e-04,,,3.5
8040,26.49,20.1890,178.3437,59.2120,0.5643,1.0e-04,27.62,0.43,3.5
8041,27.66,21.1265,173.3584,59.8255,0.5769,1.0e-04,,,3.5
8042,28.70,22.0059,165.1495,62.8825,0.5788,1.0e-04,,,6.0
8043,27.84,21.3804,182.4644,67.1172,0.5752,1.0e-04,,,3.5
8044,27.41,20.7495,183.3453,66.1510,0.5740,1.0e-04,,,5.1
8045,27.56,21.0625,169.2514,63.2656,0.5715,1.0e-04,,,3.5
8046,28.60,21.8857,155.6889,63.9075,0.5731,1.0e-04,,,3.6
8047,27.64,21.1172,179.5482,57.6823,0.5714,1.0e-04,,,6.3
8048,25.80,19.5957,190.5288,61.1165,0.5655,1.0e-04,,,3.6
8049,27.03,20.7769,195.2079,60.7240,0.5640,1.0e-04,,,5.4
8050,26.22,19.8213,199.5053,64.1359,0.5637,1.0e-04,27.63,0.53,3.5
8051,27.25,20.5205,193.6884,67.5625,0.5720,1.0e-04,,,3.6
8052,27.12,20.6821,185.0016,62.4401,0.5704,1.0e-04,,,3.6
8053,25.96,19.7847,185.4417,63.9429,0.5646,1.0e-04,,,3.6
8054,26.57,20.2461,182.7713,61.8370,0.5663,1.0e-04,,,3.6
8055,28.27,21.8115,200.7444,64.8950,0.5593,1.0e-04,,,3.6
8056,27.81,21.1865,209.8122,61.8880,0.5658,1.0e-04,,,3.5
8057,27.27,21.0503,203.9811,62.7630,0.5576,1.0e-04,,,3.6
8058,27.25,20.8105,231.0869,67.2708,0.5661,1.0e-04,,,3.5
8059,27.06,20.8008,202.1129,64.0573,0.5635,1.0e-04,,,3.5
8060,26.44,20.2554,199.0318,62.1875,0.5582,1.0e-04,27.06,0.36,5.2
8061,28.37,22.0063,207.0495,61.2550,0.5556,1.0e-04,,,3.5
8062,26.96,20.9390,200.5646,61.3932,0.5402,1.0e-04,,,6.2
8063,26.80,20.5098,194.7824,60.9212,0.5641,1.0e-04,,,6.0
8064,26.52,20.4033,195.6418,59.9293,0.5688,1.0e-04,,,3.5
8065,27.46,21.1729,169.3394,58.4193,0.5584,1.0e-04,,,3.5
8066,28.17,21.6768,207.4683,64.4825,0.5713,1.0e-04,,,3.5
8067,26.79,20.4487,170.3925,61.8315,0.5674,1.0e-04,,,6.0
8068,26.89,20.5640,195.1272,65.0443,0.5612,1.0e-04,,,3.6
8069,25.98,19.7173,167.9626,58.2908,0.5675,1.0e-04,,,3.5
8070,26.12,19.8789,198.8207,59.4375,0.5611,1.0e-04,27.88,0.42,3.6
8071,27.06,20.6313,191.2484,61.7604,0.5588,1.0e-04,,,3.6
8072,27.80,21.2700,162.7918,59.4557,0.5691,1.0e-04,,,3.6
8073,26.68,20.2031,175.5706,61.4755,0.5695,1.0e-04,,,6.1
8074,26.42,19.6587,175.7161,57.5027,0.5568,1.0e-04,,,3.5
8075,26.57,19.8354,163.1653,52.4918,0.5713,1.0e-04,,,3.5
8076,28.09,21.0400,150.4369,55.7375,0.5704,1.0e-04,,,3.6
8077,27.25,20.3149,149.5746,54.0755,0.5731,1.0e-04,,,3.6
8078,27.63,20.9717,147.3909,59.6172,0.5643,1.0e-04,,,3.6
8079,27.67,21.1626,161.3112,63.0573,0.5680,1.0e-04,,,3.6
8080,26.70,20.5005,165.7690,56.8370,0.5649,1.0e-04,27.23,0.36,3.5
8081,27.78,21.5098,188.5062,59.8672,0.5591,1.0e-04,,,3.5
8082,27.74,21.4404,155.8218,54.8125,0.5658,1.0e-04,,,3.5
8083,27.54,21.4663,176.2496,57.6562,0.5590,1.0e-04,,,5.1
8084,26.27,20.4238,181.6736,51.3478,0.5469,1.0e-04,,,3.5
8085,26.21,20.2773,170.7669,55.1168,0.5518,1.0e-04,,,3.5
8086,26.67,20.7319,175.9310,57.5516,0.5483,1.0e-04,,,3.5
8087,27.68,21.5234,177.6009,58.5755,0.5541,1.0e-04,,,6.1
8088,27.30,21.2588,189.7896,63.8698,0.5511,1.0e-04,,,3.5
8089,26.80,20.5283,175.9169,62.1576,0.5551,1.0e-04,,,3.5
8090,27.53,21.0918,174.7177,55.2474,0.5569,1.0e-04,27.18,0.37,3.5
8091,28.42,22.0176,166.0002,59.7200,0.5574,1.0e-04,,,5.4
8092,27.31,21.1929,187.6453,61.4688,0.5492,1.0e-04,,,3.6
8093,27.66,21.4497,183.7652,57.9349,0.5384,1.0e-04,,,3.5
8094,27.25,20.8228,162.7559,55.3932,0.5643,1.0e-04,,,3.6
8095,26.47,20.3013,172.0642,55.8560,0.5460,1.0e-04,,,3.5
8096,28.33,22.1250,169.4599,57.1425,0.5471,1.0e-04,,,3.6
8097,27.30,21.0967,153.7352,55.1615,0.5532,1.0e-04,,,3.5
8098,25.66,19.8320,186.1832,62.8125,0.5343,1.0e-04,,,3.5
8099,27.47,21.4282,179.4693,59.3568,0.5500,1.0e-04,,,3.6
8100,27.74,21.6709,189.0109,57.9219,0.5404,1.0e-04,26.69,0.34,3.6
8101,26.34,20.3091,203.7690,59.2228,0.5496,1.0e-04,,,3.5
8102,26.75,20.6323,193.9297,60.1386,0.5484,1.0e-04,,,3.5
8103,27.22,21.0469,185.5634,61.9271,0.5475,1.0e-04,,,3.5
8104,27.33,21.0049,189.1798,62.3594,0.5500,1.0e-04,,,3.5
8105,26.95,20.6226,187.7630,62.0521,0.5573,1.0e-04,,,5.2
8106,27.65,21.2324,201.0922,63.7292,0.5414,1.0e-04,,,3.5
8107,27.24,21.0747,192.2131,61.9036,0.5350,1.0e-04,,,6.1
8108,25.74,19.7725,192.6146,60.9631,0.5424,1.0e-04,,,3.5
8109,26.06,20.1172,184.5816,59.8342,0.5430,1.0e-04,,,3.5
8110,27.04,20.9409,169.1759,57.8255,0.5527,1.0e-04,26.79,0.33,3.5
8111,27.26,21.1807,199.7005,59.9089,0.5550,1.0e-04,,,3.5
8112,26.17,20.1846,202.7251,60.2364,0.5448,1.0e-04,,,3.5
8113,26.69,20.4810,181.5985,60.8016,0.5557,1.0e-04,,,3.6
8114,27.30,21.0229,181.1465,61.9818,0.5469,1.0e-04,,,3.5
8115,27.28,21.0688,173.9359,59.2448,0.5438,1.0e-04,,,3.6
8116,27.07,21.0122,178.6527,61.8333,0.5457,1.0e-04,,,3.6
8117,26.72,20.7246,194.5047,58.1957,0.5421,1.0e-04,,,3.5
8118,28.15,21.6318,177.2338,64.2100,0.5474,1.0e-04,,,3.6
8119,27.26,20.8174,207.2337,60.0391,0.5497,1.0e-04,,,3.5
8120,28.13,21.6523,188.2279,63.4950,0.5523,1.0e-04,27.42,0.41,3.6
8121,27.40,21.0894,193.2749,67.3568,0.5496,1.0e-04,,,3.6
8122,28.30,21.9116,207.7866,66.3525,0.5526,1.0e-04,,,3.6
8123,27.46,21.3530,169.9547,60.9115,0.5518,1.0e-04,,,3.6
8124,27.45,21.1626,176.1589,61.2083,0.5519,1.0e-04,,,5.2
8125,26.97,20.8428,183.0913,66.2214,0.5420,1.0e-04,,,3.6
8126,25.77,19.6865,175.5129,60.9119,0.5506,1.0e-04,,,3.5
8127,27.43,21.0649,199.2184,63.2005,0.5473,1.0e-04,,,3.5
8128,27.46,21.2241,165.2165,59.9948,0.5595,1.0e-04,,,3.5
8129,27.02,20.5278,186.1059,56.8750,0.5579,1.0e-04,,,3.5
8130,28.10,21.3809,173.2219,59.5725,0.5688,1.0e-04,27.83,0.41,3.5
8131,27.14,20.8105,174.9346,63.3724,0.5592,1.0e-04,,,3.5
8132,26.70,20.4224,198.8248,61.1277,0.5578,1.0e-04,,,3.5
8133,27.26,20.9053,190.6175,60.3516,0.5610,1.0e-04,,,3.5
8134,26.47,19.9619,178.0398,60.0516,0.5680,1.0e-04,,,3.5
8135,27.73,21.0537,171.4077,57.9531,0.5735,1.0e-04,,,3.5
8136,27.51,20.8379,150.5277,56.2682,0.5733,1.0e-04,,,3.5
8137,28.20,21.3540,168.9949,61.4700,0.5700,1.0e-04,,,3.6
8138,26.95,20.4331,169.5263,61.2812,0.5702,1.0e-04,,,3.6
8139,28.23,21.4834,177.9439,59.2850,0.5740,1.0e-04,,,3.6
8140,26.91,20.6655,156.7839,54.7409,0.5557,1.0e-04,28.00,0.39,3.6
8141,27.10,20.8330,151.4237,61.2943,0.5650,1.0e-04,,,3.5
8142,25.97,19.9087,174.4986,59.0707,0.5610,1.0e-04,,,3.5
8143,28.77,22.3682,178.5447,58.6725,0.5591,1.0e-04,,,3.6
8144,26.19,20.0386,167.9977,59.2391,0.5536,1.0e-04,,,3.5
8145,27.23,20.7710,169.5023,57.2865,0.5633,1.0e-04,,,3.6
8146,26.12,20.0171,181.1350,59.3315,0.5601,1.0e-04,,,3.5
8147,28.18,21.5747,176.8725,64.1000,0.5706,1.0e-04,,,6.2
8148,26.98,20.5288,173.0274,60.8984,0.5712,1.0e-04,,,3.6
8149,28.11,21.5449,177.8366,63.3100,0.5645,1.0e-04,,,3.6
8150,26.60,20.2476,187.0828,60.0543,0.5656,1.0e-04,28.09,0.40,3.5
8151,26.76,20.4512,170.6086,57.0136,0.5631,1.0e-04,,,3.5
